#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
549682	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1
1110212	0	1	0	4	3	2	0	1	3	3	2	1	2	1	0	2	1	0
2946783	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
137984	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
585529	0	1	0	1	1	0	0	1	0	2	1	2	1	1	1	2	2	3
523680	0	24	1	6	0	2	4	8	7	1	5	3	5	11	8	10	0	3
360823	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
824080	0	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1
4337621	0	1	0	0	0	1	2	2	6	0	3	1	1	0	0	1	2	2
235698	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076376	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0
701989	0	9	5	4	0	1	5	10	3	8	3	7	6	3	10	2	7	11
277768	0	1	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0
584331	0	3	2	0	0	0	2	0	0	2	0	0	3	3	4	0	0	1
1127114	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0
1126587	0	4	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
551126	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
144888	0	6	3	3	1	3	4	1	5	3	4	3	1	2	5	3	1	6
248146	0	1	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	2
827771	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1083591	0	1	6	2	1	4	0	0	5	0	0	0	3	3	0	0	10	1
888357	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1
4449659	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4315641	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
216023	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
570383	0	3	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	35
557526	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
4339018	0	2	1	0	0	0	1	0	0	2	1	2	2	0	0	1	2	0
112244	0	1	10	0	0	0	3	1	0	1	1	0	1	1	3	0	2	1
572991	0	2	0	3	0	3	3	8	0	2	5	5	3	2	3	4	1	2
559489	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4357500	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0
1130562	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1135706	0	4	1	1	0	2	1	0	0	1	3	0	0	0	2	0	0	0
4338800	0	1	2	1	0	3	0	0	2	0	0	5	0	0	1	0	0	0
413173	0	1	0	3	0	1	2	3	0	1	0	1	0	0	1	0	0	1
4375291	0	2	0	0	1	0	2	2	3	0	6	4	1	0	4	0	1	3
4313545	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1
510316	0	2	4	3	5	6	3	1	1	5	2	4	1	0	3	2	4	4
2336242	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4412825	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1105509	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1128503	0	1	0	2	0	1	1	0	1	1	0	1	1	0	0	0	0	1
216349	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
582187	0	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0
835099	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4409939	0	4	0	0	0	1	9	3	1	2	1	6	5	1	4	2	0	3
2818	0	7	2	1	0	0	5	8	7	1	5	5	4	3	4	2	5	0
1039092	0	2	1	1	1	1	0	10	6	5	6	2	2	0	6	1	2	1
529067	0	6	1	0	0	1	7	13	5	1	5	7	2	1	1	6	0	0
4454893	0	6	1	0	6	0	1	1	0	0	2	3	0	6	0	1	2	1
269875	0	1	1	0	0	0	2	1	0	0	0	2	1	2	1	0	0	0
4468934	0	2	0	1	0	0	3	1	1	2	1	0	0	0	0	2	0	2
509119	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
593325	0	2	0	2	1	0	4	4	2	2	2	2	4	0	5	4	3	3
242829	0	2	1	0	0	1	2	0	0	0	0	2	3	2	2	0	0	4
3078468	0	2	1	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0
133044	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
395249	0	2	1	0	0	1	11	12	4	5	5	11	6	4	5	4	6	3
217883	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
578761	0	2	2	1	0	0	0	3	1	1	1	2	0	0	1	0	0	0
1044221	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
696849	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4323564	0	2	0	0	0	1	3	2	2	1	0	4	1	3	1	2	2	0
4437174	0	3	0	1	0	0	10	20	7	5	4	7	5	6	5	2	3	2
12133	0	1	0	0	0	1	1	2	8	1	1	9	0	0	0	0	0	0
4313535	0	2	0	1	0	0	5	2	3	0	2	1	0	0	1	3	0	0
236596	0	1	1	0	0	0	0	0	2	0	1	3	0	2	0	0	0	0
552143	0	1	0	0	0	1	96	3	0	1	3	0	3	0	1	1	2	1
223804	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240032	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	20	0	0
4437189	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
574552	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
4440462	0	1	1	0	0	0	1	2	2	0	0	0	2	1	0	1	0	0
4398706	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	1
593973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1137852	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
561970	0	5	0	7	3	2	2	0	1	0	2	0	0	0	1	9	3	2
325609	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723100	0	1	0	2	0	1	0	0	0	0	0	3	0	0	1	1	0	1
980739	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815389	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781230	0	2	2	1	0	0	1	1	0	2	1	0	1	1	1	1	1	1
1144497	0	2	1	0	4	0	1	2	0	1	2	0	0	0	1	4	1	2
580850	0	1	0	0	1	0	2	2	3	1	1	1	3	0	1	2	5	0
1105570	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
4348041	0	3	1	0	0	0	10	23	14	2	3	11	7	7	6	6	6	0
241321	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
826884	0	3	0	0	1	1	2	3	3	0	2	3	0	2	2	3	5	1
325419	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
750840	0	1	0	0	3	3	4	1	3	2	1	1	1	0	2	5	3	2
152126	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0
248170	0	3	0	3	1	1	2	4	3	4	5	6	4	0	1	2	2	2
631107	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
640641	0	2	0	1	4	1	0	3	0	3	2	0	0	1	2	0	2	1
624312	0	1	0	0	1	1	2	2	1	1	0	1	2	2	0	0	0	0
1033380	0	2	3	2	1	3	0	3	3	1	0	3	0	3	1	0	3	2
4343854	0	4	0	0	0	3	2	0	3	0	1	0	0	0	0	2	2	2
2201166	0	2	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
389854	0	1	1	1	0	8	4	1	1	0	3	3	1	1	1	1	0	0
516593	0	1	2	0	0	4	1	2	0	1	3	2	0	0	1	1	0	1
357423	0	1	1	0	0	1	1	0	2	1	0	0	5	0	1	0	0	1
959578	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1098866	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4397593	0	2	0	0	0	0	2	0	0	1	0	2	2	0	0	0	2	1
4335446	0	2	0	0	0	0	2	1	0	4	3	2	0	1	1	0	1	1
783719	0	1	5	5	2	5	3	1	5	1	1	3	3	7	1	2	4	1
1141030	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4349733	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0
101208	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
216823	0	2	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0
937434	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893232	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1
575993	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	0
4464461	0	1	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0
218061	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0
249408	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0
220353	0	1	0	1	1	0	0	2	1	1	1	0	0	1	0	0	2	0
819247	0	2	1	0	1	2	2	1	2	0	0	1	0	1	0	0	1	0
4389128	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544615	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0
277153	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
356045	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
241588	0	3	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0
570862	0	1	0	0	1	2	2	0	0	0	3	2	0	0	1	0	0	1
244255	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
113247	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
509796	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
712515	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
521073	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860929	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1
1051469	0	1	0	0	0	0	1	0	2	0	2	3	1	0	1	0	1	1
571641	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0
1135798	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546371	0	1	0	3	0	2	1	0	1	0	0	2	1	0	4	2	2	2
2565175	0	1	2	5	2	0	3	2	0	1	1	1	1	2	2	3	1	2
4470139	0	3	1	0	0	0	0	1	0	2	1	4	0	0	1	0	0	1
103580	0	1	0	0	0	2	0	0	0	3	1	0	0	0	1	1	0	0
4327907	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
826512	0	1	2	0	1	0	0	2	1	1	0	1	0	0	0	1	1	1
432284	0	1	2	1	4	0	14	9	6	5	14	12	14	8	6	8	20	5
1145370	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4397097	0	2	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
577372	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587534	0	2	0	1	0	0	2	1	1	1	0	1	1	2	1	0	1	0
538093	0	1	0	0	1	1	4	1	0	1	0	0	0	0	0	0	1	0
248808	0	1	0	2	0	0	1	2	1	2	2	2	2	0	1	1	0	0
565750	0	3	1	1	0	1	0	0	0	2	1	1	3	2	3	0	0	3
559780	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	2
3590653	0	1	0	1	0	1	3	3	0	2	0	1	0	0	0	0	0	2
215776	0	1	1	0	0	0	0	0	0	0	0	1	2	0	1	2	0	1
4095276	0	4	0	0	1	0	2	1	2	1	1	4	3	0	1	0	1	1
836130	0	2	0	0	0	1	1	0	2	0	0	0	1	0	3	0	0	0
44910	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
4472782	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1
1124783	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
822187	0	2	1	0	0	2	3	11	2	14	7	15	1	2	1	2	0	1
3313612	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1889748	0	2	0	0	10	0	4	4	1	2	1	2	0	0	0	0	0	0
717396	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
564949	0	2	2	0	1	1	1	0	1	4	2	2	2	0	0	1	0	0
355367	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0
539230	0	3	0	1	0	0	8	5	1	1	1	2	5	1	1	2	0	0
809921	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1
809297	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1106267	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
542576	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
209725	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
246385	0	2	3	3	1	6	3	5	2	1	6	4	6	0	3	1	0	3
2994822	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924533	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
238280	0	3	1	1	0	0	1	1	1	1	1	0	2	1	1	0	2	1
138145	0	3	7	2	1	0	3	1	2	1	3	3	2	1	2	3	4	3
619976	0	2	1	0	1	0	0	0	0	1	0	0	0	2	1	0	2	1
719335	0	1	2	0	1	1	1	3	2	0	0	0	1	1	0	0	0	1
560779	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
527968	0	1	0	0	0	0	3	2	1	0	0	2	1	2	3	2	1	2
2966696	0	1	1	1	0	1	1	0	0	0	2	1	1	0	1	1	0	5
538368	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0
518321	0	1	0	0	0	0	2	0	1	2	1	1	0	0	1	0	0	0
4008780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168212	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4365145	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154804	0	3	2	1	2	0	3	3	4	2	3	2	4	2	6	4	2	4
814244	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1107327	0	1	0	0	0	0	2	0	2	1	1	2	0	0	1	1	0	0
1109601	0	3	0	0	0	0	1	0	1	1	1	1	2	0	0	0	2	0
944510	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243785	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4432483	0	1	0	0	0	0	1	1	0	1	0	2	1	1	1	0	0	0
2775220	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
754549	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222831	0	2	0	3	3	2	1	0	0	1	0	0	0	0	1	0	0	1
699224	0	1	1	1	0	3	0	0	0	2	1	0	0	0	0	1	2	0
939986	0	2	2	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
769631	0	1	0	2	1	1	1	0	0	8	3	2	1	0	0	2	1	1
238104	0	1	0	0	1	1	0	1	0	1	1	2	1	1	0	0	0	0
1137606	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
512148	0	4	1	0	1	1	5	3	0	0	1	1	4	0	1	1	0	0
4357676	0	1	0	0	0	0	0	1	2	0	1	0	0	0	1	0	1	0
4459146	0	1	0	0	0	0	2	1	0	0	1	0	0	0	1	1	0	1
654414	0	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0
830471	0	1	0	0	0	0	1	4	1	0	0	2	0	0	2	0	0	0
1901956	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773541	0	1	0	8	0	0	2	0	0	0	0	0	0	0	1	0	0	0
1056339	0	2	0	2	1	2	3	1	4	3	1	3	3	3	2	2	4	2
114457	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
408706	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1
314599	0	1	1	0	0	0	4	3	5	5	2	3	0	5	4	2	4	2
4464084	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751138	0	1	1	2	2	2	0	0	0	0	0	1	1	1	0	0	5	5
547313	0	1	6	4	0	1	0	0	1	0	1	1	1	1	0	0	1	0
243964	0	2	1	1	1	0	2	0	2	1	1	0	2	0	0	0	0	0
573070	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
4302748	0	2	0	0	0	0	1	2	0	1	0	1	0	3	0	0	0	0
706728	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545203	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
113534	0	3	2	3	1	1	2	3	1	2	3	1	1	3	3	3	0	4
243283	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1147983	0	1	1	2	0	1	0	3	0	1	0	0	0	1	2	0	0	1
642818	0	1	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	1
849863	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
975341	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
4429835	0	3	0	0	0	1	0	2	0	0	0	1	0	0	0	0	1	3
2345835	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621702	0	2	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0
555896	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
816463	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1
1144093	0	1	1	0	0	0	2	0	0	1	2	3	0	0	0	0	1	0
4476079	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310746	0	2	1	1	2	1	2	2	2	2	0	3	1	0	0	0	2	1
511219	0	1	0	0	2	0	1	1	1	2	1	0	1	2	0	0	1	0
835135	0	1	0	1	0	0	1	0	0	0	1	2	0	0	1	0	1	0
4436698	0	1	0	2	0	0	0	1	0	0	0	3	0	0	1	0	0	0
158208	0	2	1	2	2	2	0	0	0	3	0	0	0	1	0	0	1	1
89763	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3
4361452	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2595950	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	1	1
985056	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
527103	0	1	0	0	0	0	1	1	0	8	0	1	0	0	0	0	0	0
27571	0	2	0	1	0	1	0	1	1	1	1	0	0	3	0	2	0	0
589605	0	1	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0
217328	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289512	0	1	0	0	0	0	1	0	2	0	1	0	0	0	1	1	0	0
318609	0	1	0	0	0	2	1	1	0	0	0	0	0	0	1	0	2	1
47463	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
995978	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4386058	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
132586	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3329860	0	1	1	0	2	5	1	0	0	1	1	1	2	2	0	1	0	2
579733	0	2	0	1	0	0	8	2	2	1	6	5	1	0	4	5	0	0
1110261	0	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0
573157	0	2	0	0	1	2	1	1	2	2	0	4	0	0	0	3	2	0
702896	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1
776186	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
807901	0	1	0	0	0	1	1	0	0	1	2	1	1	0	1	2	2	1
809583	0	1	0	0	0	0	2	0	1	0	0	1	0	0	2	0	1	0
1144449	0	1	1	0	0	0	2	1	0	0	1	2	1	0	0	0	0	1
329664	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407437	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0
216180	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
113502	0	3	0	0	0	2	0	1	0	2	0	0	0	0	0	1	0	1
1114097	0	3	3	0	1	1	6	7	3	2	3	2	3	1	3	1	0	1
4306061	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810886	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2307130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153982	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
785522	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
552849	0	1	0	2	0	1	9	1	1	1	2	0	0	2	6	2	3	9
1134682	0	1	2	0	0	3	2	0	1	1	1	4	3	2	2	2	1	0
39686	0	1	2	0	2	2	1	2	5	3	2	8	3	0	2	0	0	4
266789	0	1	0	0	0	0	4	2	0	2	2	1	2	3	3	2	2	4
4405640	0	2	1	0	0	0	3	0	1	0	1	2	0	0	2	0	1	1
821747	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2869559	0	2	2	0	1	0	1	0	0	2	1	0	1	0	0	2	0	0
936752	0	1	1	3	0	1	2	2	1	0	1	0	0	0	2	1	2	4
551640	0	1	0	0	1	1	7	1	1	0	4	5	2	2	4	0	1	1
4302799	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1107468	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
691190	0	1	1	2	1	0	0	0	0	1	0	0	0	2	1	0	1	1
1139084	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1705770	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105744	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
517206	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
105210	0	2	1	1	0	0	3	6	0	3	1	3	1	1	2	1	2	5
4409253	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
4483077	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1
668525	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
90701	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
143093	0	1	0	0	1	0	1	0	0	1	0	2	0	1	2	1	0	0
761783	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
791214	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
805122	0	1	0	1	1	0	1	0	0	1	0	3	0	1	0	0	0	1
1144548	0	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	2	1
4375597	0	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
4356361	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1111326	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1
131383	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
105782	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
112836	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
3323643	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
743263	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1
346311	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
677064	0	1	0	0	0	4	0	0	1	0	0	0	0	1	0	0	1	0
513055	0	1	0	0	1	1	1	0	0	1	1	2	0	0	0	0	0	1
4350562	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
3208174	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4465329	0	1	0	0	0	0	1	1	2	0	0	0	0	0	1	5	1	0
98457	0	1	3	0	2	0	2	0	2	1	0	0	1	0	0	0	0	0
4371349	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
724419	0	3	0	0	3	2	0	3	0	0	0	1	1	0	0	1	0	0
4308259	0	1	0	0	1	0	1	1	0	0	0	2	0	2	0	0	0	0
577309	0	1	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0
973424	0	1	0	4	0	1	0	3	0	1	3	1	2	1	1	2	0	2
951905	0	2	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0
331980	0	1	3	1	1	0	1	1	0	1	1	1	1	4	5	1	0	2
586966	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	1	1	1
932062	0	3	0	1	0	0	3	1	2	1	1	3	1	1	1	5	0	5
226240	0	1	0	0	0	1	3	1	1	2	0	2	1	1	0	1	2	1
4385921	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
226216	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
824794	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158859	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
4333971	0	1	2	0	0	0	1	3	0	0	1	0	0	0	2	0	0	1
253155	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156900	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
537674	0	1	1	2	1	3	0	0	0	0	2	1	1	0	0	1	1	0
545548	0	1	0	0	0	0	0	0	1	2	1	1	1	0	0	0	0	1
1004452	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
567843	0	1	0	2	3	1	4	0	0	1	2	3	0	3	4	2	2	1
452924	0	1	0	1	2	0	0	1	0	0	0	0	1	1	0	0	1	0
3849735	0	2	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0
580190	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
13233	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
579583	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312328	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
792078	0	1	0	3	0	6	3	1	0	0	2	1	1	0	3	0	0	0
257322	0	1	0	1	4	4	3	2	1	3	2	4	3	1	1	4	3	1
137915	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
249311	0	1	0	2	0	0	0	0	0	1	0	2	0	0	0	1	0	1
1127882	0	2	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0
253724	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
824692	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0
509212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994823	0	1	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0
1005995	0	1	4	1	2	1	0	0	0	0	0	1	0	0	0	3	2	0
93175	0	3	3	1	1	0	1	0	1	3	0	0	2	1	2	0	3	0
885496	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
222196	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0
2172155	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
636385	0	1	0	0	0	0	3	1	2	0	1	1	0	0	3	0	0	1
810959	0	2	0	3	2	0	0	0	0	1	1	0	0	0	0	0	1	0
