,KO,OE,WT,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_287,0.00310480040234277,0.00387837676614745,0.0024675580972421,0.00315024508857744,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella_aquatica
ASV_1280,0.000678956121840187,0.000336531545896811,0.000455723845476418,0.000490403837737805,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella_aquatica
ASV_783,0.00121266925422695,0.000780972474952387,0.000855573622637853,0.000949738450605731,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2371,0.000191527890353079,0.000178628576573725,5.21009716831219e-05,0.000140752479536642,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_1747,0.000616340765203092,0.000332068816465771,0.0003248953178548,0.000424434966507888,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV_1254,0.000593079624685541,0.000245495061381942,0.000512929322021732,0.000450501336029738,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV_636,0.00128903171679555,0.00130459970225422,0.000858867579325539,0.00115083299945844,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_809,0.00100343939262979,0.00118734031503049,0.000324442407093156,0.000838407371584478,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_1206,0.00048642995528976,0.000515350333816518,0.000480939883803795,0.000494240057636691,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2140,0.000249661068065855,0.000152387260142453,0.000216819335252169,0.000206289221153492,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2896,3.00914780934039e-05,0.000518637540076472,0.000108705774672211,0.000219144930947362,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2800,0.000481064327246634,0.000512742984622739,0.00024282024283019,0.000412209184899854,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter_henchirensis
ASV_697,0.000830288511059981,0.00189888911739491,0.000806455825222388,0.00117854448455909,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned
ASV_1089,0.000543817306548275,0.000661537382965802,0.000617047576262407,0.000607467421925495,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2671,0.000191945308842939,0.000303430614229482,8.20277253711755e-05,0.000192467882814532,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_1275,0.00121634130902165,0.000879792393465202,0.000699644741214813,0.000931926147900555,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_2417,0.000412406467964104,0.00033376902178271,0.000428056566589626,0.00039141068544548,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_721,0.00165351726285274,0.000748054691231934,0.00077334414003247,0.00105830536470571,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned
ASV_11,0.0610045411001925,0.061744333207443,0.0681651678136518,0.0636380140404291,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_57,0.0183390829160379,0.0179379465967763,0.0212370254918556,0.0191713516682232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_61,0.015074088820632,0.0149780174320261,0.0180994499740656,0.0160505187422412,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,Noviherbaspirillum_suwonense
ASV_2502,0.000220034091072254,0.000209243434161487,0.000380562750515354,0.000269946758583032,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_144,0.0055888985474527,0.00752758889825607,0.00556760584783421,0.00622803109784766,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_169,0.00344699943919794,0.00525229401024598,0.0076225223996195,0.00544060528302114,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_36,0.0317504354034079,0.0225357880807079,0.0298787251691158,0.0280549828844105,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella_violaceinigra
ASV_38,0.022156917515363,0.0200574095645852,0.0337293103384808,0.025314545806143,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella_violaceinigra
ASV_83,0.0151304565268632,0.00711075950655578,0.0116744737401092,0.0113052299245094,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_50,0.0327708404201807,0.0109950246881634,0.0217601321595982,0.0218419990893141,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella_violaceinigra
ASV_99,0.00858372645536977,0.0086486057992107,0.0105375960214892,0.00925664275868989,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella_violaceinigra
ASV_418,0.00228311968899469,0.00225611074787997,0.00185205515354503,0.0021304285301399,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1686,0.000421513684196908,0.000666141375181105,0.00124287549265522,0.00077684351734441,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_2335,0.000480239725052051,0.000424751406630487,0.000297773526297908,0.000400921552660149,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_41,0.0415965073035251,0.0127031281093777,0.0188522482691953,0.0243839612273661,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_187,0.00810499649888239,0.0027921007933353,0.00380016495648024,0.00489908741623264,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_73,0.0238078938410016,0.00727714602931083,0.00974060578519712,0.0136085485518365,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_115,0.00888213196451071,0.0157709822455551,0.00192768329852639,0.00886026583619741,Bacteria,Proteobacteria,Betaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_614,0.00131356704843807,0.00192874672675582,0.000645985100364704,0.0012960996251862,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_85,0.0159094041763737,0.00854377783944132,0.00905639208544709,0.011169858033754,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_98,0.0125475838638864,0.00727131114857702,0.00871479710213415,0.00951123070486585,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_516,0.00141009460236374,0.00150959522879977,0.0013929162441357,0.00143753535843307,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_1386,0.000523166396086,0.000302596341564303,0.000399434203253809,0.00040839898030137,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia_plicata
ASV_390,0.00204359099695558,0.00194785855869611,0.00176850568303289,0.00191998507956153,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1004,0.00068702094529666,0.0006050133489489,0.000509551413254254,0.000600528569166605,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_596,0.000580617089133365,0.000934948997804675,0.00233933169673914,0.00128496592789239,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_780,0.00041705732182567,0.000504047954872181,0.00147919130015741,0.000800098858951753,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella_phyllosphaerae
ASV_1729,0.000163006647924659,0.000180697402987732,0.000456221903771573,0.000266641984894654,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1832,0.000513588809293052,0.000181783737884267,5.27891686940436e-05,0.000249387238623787,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2173,0.000324859819539872,0.000238423430756772,0.000457720555001223,0.000340334601765956,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Unassigned
ASV_652,0.00235492818599902,0.0009675631270921,0.0006690809744984,0.00133052409586317,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_945,0.00203808595188947,0.000211427016949768,0.000217167710203467,0.000822226893014235,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1920,0.000483043064884983,0.00012250348383105,0.000161810471346563,0.000255785673354199,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2294,0.000407892714289551,0.000183463848200079,0.000428096346179325,0.000339817636222985,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_1362,0.000497127392330717,0.00166723576755545,0.000749189988911753,0.000971184382932641,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_141,0.0122255459976332,0.00301270504345106,0.00459145013904663,0.00660990039337697,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_251,0.0063165375099382,0.00144634718777231,0.00291917554788024,0.00356068674853025,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia_namucuonensis
ASV_175,0.0103410960056646,0.00143112911831073,0.00342923875398528,0.00506715462598689,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_201,0.00854919134767988,0.00129273768183493,0.00265202242366891,0.00416465048439457,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1008,0.00126592250760924,0.000179198178851975,0.000268992310604897,0.000571370999022037,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paraherbaspirillum,Paraherbaspirillum_soli
ASV_185,0.00754388609740688,0.0030235074591351,0.00443196869753506,0.00499978741802568,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_537,0.00107092769927402,0.00185506351890388,0.00133879300684175,0.00142159474167322,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1003,0.000831117471462402,0.000507514387980765,0.000616721560287206,0.000651784473243458,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_432,0.00313947224581792,0.000694761708354153,0.00163267939524877,0.00182230444980695,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_683,0.00125222099131181,0.000792097446694335,0.00104111036285046,0.0010284762669522,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_877,0.000773033283666099,0.000145516624580109,0.00114253735927611,0.000687029089174106,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1671,7.98070000091032e-05,0.000450196483491867,0.000668644393540774,0.000399549292347248,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1812,0.000322387990359088,0.00024208992061792,0.000266358809454282,0.000276945573477097,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_338,0.00497488694845634,0.000756307174966778,0.00184700936845443,0.00252606783062585,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Paraherbaspirillum,Paraherbaspirillum_soli
ASV_920,0.00132799841267231,0.0001828545866971,0.000427865798213356,0.000646239599194254,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2181,0.00038898920215049,0,0.000133693414262413,0.000174227538804301,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_935,0.00041089370462763,0.000766000884019331,0.00082886408368457,0.00066858622411051,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2587,0.000563240504992797,0.000117827308223264,8.10587268560841e-05,0.000254042180024048,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_710,0.000402435420907038,0.000509348770735571,0.00214231462789184,0.00101803293984482,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1982,0.00196036296535061,0.00111522026528901,0.000639420793418198,0.00123833467468594,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_1241,0.000946122317913349,0.000245358407515105,5.21009716831219e-05,0.000414527232370525,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_2199,0.000480219062497917,0.000400934184115042,8.08562803008241e-05,0.000320669842304594,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2607,3.00914780934039e-05,0.000638329900549061,0,0.000222807126214155,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_2919,0.000321211214958224,0.000396829341774802,0.00095397165807908,0.000557337404937369,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia_varians
ASV_391,0.0041413813731911,0.0013080619996024,0.00181569411619871,0.00242171249633074,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2288,0.000378954712505591,0.000183667069200792,0.000189274313573184,0.000250632031759856,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_1277,0.00118301252345551,0.000183490104118982,0.000348852428701255,0.000571785018758581,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2404,0.000321996991925037,6.01478818653381e-05,0.000107906998632472,0.000163350624140949,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2202,0.000465088228871665,0.000271433636030843,0.000135165269016518,0.000290562377973009,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned
ASV_2055,0.000567395529975661,6.0033018159988e-05,0.000160311820116913,0.000262580122750854,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned
ASV_534,0.000393939574595724,0.00443192925186683,0.000403410936625026,0.00174309325436253,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Unassigned
ASV_978,0.000283812618745232,0.00142614415459758,0.000215567032836676,0.000641841268726495,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Unassigned
ASV_2796,0.000407561862771724,0.00030170627160045,0.000267286782597509,0.000325518305656561,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned
ASV_228,0.00325926609361211,0.00378588958217294,0.004165979685617,0.00373704512046735,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Unassigned
ASV_904,0.000867258780251842,0.00021246451061566,0.000556741158124657,0.000545488149664053,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia_heleia
ASV_1017,0.00104167419972274,6.12187306781718e-05,0.00050324012123146,0.000535377683877457,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Unassigned
ASV_527,0.00159284504786623,0.00127916457813049,0.00129874397657655,0.00139025120085776,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Unassigned,Unassigned
ASV_757,0.00140539734993738,0.000608775424611816,0.000404524572647385,0.000806232449065526,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus_necator
ASV_953,0.00150089467857198,0.00033652077606161,0.000242955115938321,0.000693456856857305,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus_necator
ASV_1343,0.000132899643694904,0.000546406576381932,0.000296095161979895,0.000325133794018911,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Unassigned
ASV_1553,0.000264254153511991,0.000726941812552377,0.000268546024908684,0.000419913996991017,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Unassigned
ASV_1672,0.000164015351891003,0.000307914990661999,0.00034976773356058,0.000273899358704527,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Unassigned
